text_id,file_path,paper_title,paper_discipline,student_level,discipline_cat,level_cat,student_gender,speaker_status,speaker_l1,paper_type,paper_features
MEC.G0.04.1,data/text_data/micusp_body/MEC.G0.04.1.txt,Thermoelectric Waste Heat Recovery for a Toyota Prius,Mechanical Engineering,Final Year Undergraduate,MEC,G0,F,NS,,ResearchPaper,"Abstract, Tables, graphs or figures, Discussion of results section, Methodology section, Definitions, Problem-solution pattern, Reference to sources"
MEC.G0.05.1,data/text_data/micusp_body/MEC.G0.05.1.txt,Design Modifications to Reduce Vibration on Electric Vehicle Drive Shaft,Mechanical Engineering,Final Year Undergraduate,MEC,G0,M,NS,,ResearchPaper,"Tables, graphs or figures, Problem-solution pattern, Discussion of results section, Reference to sources"
MEC.G0.06.1,data/text_data/micusp_body/MEC.G0.06.1.txt,Safety Shield Test Fixture,Mechanical Engineering,Final Year Undergraduate,MEC,G0,M,NS,,Report,"Abstract, Methodology section, Discussion of results section, Tables, graphs or figures, Reference to sources"
MEC.G0.07.1,data/text_data/micusp_body/MEC.G0.07.1.txt,Human Fall Monitoring Using MEMS Accelerometers,Mechanical Engineering,Final Year Undergraduate,MEC,G0,M,NS,,ResearchPaper,"Abstract, Tables, graphs or figures, Discussion of results section, Methodology section, Problem-solution pattern, Reference to sources"
MEC.G0.08.1,data/text_data/micusp_body/MEC.G0.08.1.txt,Fall-related hip fractures and injury avoidance maneuvers,Mechanical Engineering,Final Year Undergraduate,MEC,G0,M,NS,,ResearchPaper,"Abstract, Tables, graphs or figures, Methodology section, Discussion of results section, Literature review section, Reference to sources"
MEC.G0.08.2,data/text_data/micusp_body/MEC.G0.08.2.txt,Identification of Best Damping Material for Impact Vibrations through Solid Wood Flooring Using MEMS Accelerometer,Mechanical Engineering,Final Year Undergraduate,MEC,G0,M,NS,,ResearchPaper,"Abstract, Methodology section, Discussion of results section, Tables, graphs or figures, Reference to sources"
MEC.G0.08.3,data/text_data/micusp_body/MEC.G0.08.3.txt,Modeled Flow Around a Swimmer and their Head to Evaluate TYR's Patented Design,Mechanical Engineering,Final Year Undergraduate,MEC,G0,M,NS,,ResearchPaper,"Discussion of results section, Tables, graphs or figures, Reference to sources"
MEC.G0.08.4,data/text_data/micusp_body/MEC.G0.08.4.txt,2D Flow through Channel with Step for 6 k-epsilon Models in Fluent,Mechanical Engineering,Final Year Undergraduate,MEC,G0,M,NS,,Report,"Methodology section, Discussion of results section, Tables, graphs or figures"
MEC.G0.08.5,data/text_data/micusp_body/MEC.G0.08.5.txt,Unsteady Flow Across Pipe,Mechanical Engineering,Final Year Undergraduate,MEC,G0,M,NS,,ResearchPaper,"Tables, graphs or figures, Discussion of results section"
MEC.G0.08.6,data/text_data/micusp_body/MEC.G0.08.6.txt,Investigation of a Microprocessor Chip Cooling System,Mechanical Engineering,Final Year Undergraduate,MEC,G0,M,NS,,ResearchPaper,"Abstract, Methodology section, Discussion of results section, Tables, graphs or figures, Reference to sources"
MEC.G0.10.1,data/text_data/micusp_body/MEC.G0.10.1.txt,Predicting the Biomechanical Behavior of Aortic Tissue Using Constitutive Models,Mechanical Engineering,Final Year Undergraduate,MEC,G0,F,NNS,Tamil,ResearchPaper,"Methodology section, Discussion of results section, Tables, graphs or figures, Reference to sources"
MEC.G0.11.1,data/text_data/micusp_body/MEC.G0.11.1.txt,ME395 - Aluminum Toughness Testing Lab Report,Mechanical Engineering,Final Year Undergraduate,MEC,G0,F,NS,,Report,"Methodology section, Discussion of results section, Tables, graphs or figures, Reference to sources"
MEC.G0.11.2,data/text_data/micusp_body/MEC.G0.11.2.txt,ME395 - Thermodynamic Performance of VCC Training Carts,Mechanical Engineering,Final Year Undergraduate,MEC,G0,F,NS,,ResearchPaper,"Methodology section, Discussion of results section, Tables, graphs or figures, Reference to sources"
MEC.G0.12.1,data/text_data/micusp_body/MEC.G0.12.1.txt,Attitude Control Report,Mechanical Engineering,Final Year Undergraduate,MEC,G0,F,NS,,Report,"Tables, graphs or figures"
MEC.G1.01.1,data/text_data/micusp_body/MEC.G1.01.1.txt,Energy Harvesting Using an Embedded Piezoelectric in a Bicycle Tire: Proof of Concept,Mechanical Engineering,First Year Graduate,MEC,G1,M,NS,,ResearchPaper,"Methodology section, Discussion of results section, Literature review section, Tables, graphs or figures, Reference to sources"
MEC.G1.02.1,data/text_data/micusp_body/MEC.G1.02.1.txt,Autobody structure mini project,Mechanical Engineering,First Year Graduate,MEC,G1,M,NNS,Korean,Proposal,"Tables, graphs or figures, Problem-solution pattern, Discussion of results section"
MEC.G1.03.1,data/text_data/micusp_body/MEC.G1.03.1.txt,Detection and Avoidance of Pedestrians: Literature Review,Mechanical Engineering,First Year Graduate,MEC,G1,F,NS,,Report,"Problem-solution pattern, Reference to sources"
MEC.G1.04.1,data/text_data/micusp_body/MEC.G1.04.1.txt,Product Development in a Competitive Global Environment,Mechanical Engineering,First Year Graduate,MEC,G1,M,NNS,Marathi,Proposal,"Problem-solution pattern, Tables, graphs or figures"
MEC.G1.05.1,data/text_data/micusp_body/MEC.G1.05.1.txt,Turbulence in internal combustion engines,Mechanical Engineering,First Year Graduate,MEC,G1,F,NNS,Malayalam,ResearchPaper,"Abstract, Tables, graphs or figures, Discussion of results section, Methodology section, Problem-solution pattern, Reference to sources"
MEC.G1.05.2,data/text_data/micusp_body/MEC.G1.05.2.txt,A Discussion of Research into Cyclic Flow Variations in Internal Combustion Engines,Mechanical Engineering,First Year Graduate,MEC,G1,F,NNS,Malayalam,Report,"Discussion of results section, Literature review section, Reference to sources"
MEC.G1.06.1,data/text_data/micusp_body/MEC.G1.06.1.txt,Results of material properties testing for aluminum specimens,Mechanical Engineering,First Year Graduate,MEC,G1,M,NS,,ResearchPaper,"Methodology section, Discussion of results section, Tables, graphs or figures, Reference to sources"
MEC.G1.07.1,data/text_data/micusp_body/MEC.G1.07.1.txt,Anaylsis of midsize car,Mechanical Engineering,First Year Graduate,MEC,G1,M,NS,,ResearchPaper,"Methodology section, Discussion of results section, Tables, graphs or figures"
MEC.G1.08.1,data/text_data/micusp_body/MEC.G1.08.1.txt,Multiphase Flow Final Project,Mechanical Engineering,First Year Graduate,MEC,G1,F,NS,,Report,"Tables, graphs or figures, Problem-solution pattern, Discussion of results section, Reference to sources"
MEC.G1.09.1,data/text_data/micusp_body/MEC.G1.09.1.txt,Water Irrigation Pump Final Report,Mechanical Engineering,First Year Graduate,MEC,G1,F,NNS,Hindi,Report,"Abstract, Tables, graphs or figures, Discussion of results section, Methodology section, Definitions, Problem-solution pattern, Reference to sources"
MEC.G2.01.1,data/text_data/micusp_body/MEC.G2.01.1.txt,Simulation of Quantum Dot Formation Using Finite Element Method,Mechanical Engineering,Second Year Graduate,MEC,G2,M,NNS,Chinese,ResearchPaper,"Abstract, Methodology section, Discussion of results section, Tables, graphs or figures, Reference to sources"
MEC.G2.03.1,data/text_data/micusp_body/MEC.G2.03.1.txt,Achieving 100% Renewable Electricity: A University of Michigan Case Study,Mechanical Engineering,Second Year Graduate,MEC,G2,M,NNS,Hindi,ResearchPaper,"Abstract, Tables, graphs or figures, Discussion of results section, Methodology section, Problem-solution pattern, Reference to sources"
MEC.G2.04.1,data/text_data/micusp_body/MEC.G2.04.1.txt,Provably Stable Walking Gaits for a 3-link Robot with Point Feet,Mechanical Engineering,Second Year Graduate,MEC,G2,M,NS,,ResearchPaper,"Tables, graphs or figures, Reference to sources"
MEC.G3.01.1,data/text_data/micusp_body/MEC.G3.01.1.txt,Feedforward and feedback control of lane keeping by the human driver,Mechanical Engineering,Third Year Graduate,MEC,G3,M,NNS,Chinese,ResearchPaper,"Abstract, Discussion of results section, Tables, graphs or figures, Reference to sources"
MEC.G3.02.1,data/text_data/micusp_body/MEC.G3.02.1.txt,A Pressure Dependent Plasticity Model of Nitinol,Mechanical Engineering,Third Year Graduate,MEC,G3,M,NS,,Report,"Tables, graphs or figures, Methodology section, Problem-solution pattern, Discussion of results section, Reference to sources"
MEC.G3.03.1,data/text_data/micusp_body/MEC.G3.03.1.txt,Stretchable Electronics,Mechanical Engineering,Third Year Graduate,MEC,G3,M,NNS,Hindi,Report,"Literature review section, Reference to sources"
NRE.G0.01.1,data/text_data/micusp_body/NRE.G0.01.1.txt,Senior Honors Thesis: Factors influencing zooplankton community assemblage,Natural Resources,Final Year Undergraduate,NRE,G0,F,NS,,ResearchPaper,"Abstract, Methodology section, Discussion of results section, Reference to sources"
NRE.G0.02.1,data/text_data/micusp_body/NRE.G0.02.1.txt,The World Bank and IMF: Broken but Worth Fixing,Natural Resources,Final Year Undergraduate,NRE,G0,M,NS,,Essay,
NRE.G0.02.2,data/text_data/micusp_body/NRE.G0.02.2.txt,The New Green Revolution: Positive or Negative?,Natural Resources,Final Year Undergraduate,NRE,G0,M,NS,,Critique,
NRE.G0.02.3,data/text_data/micusp_body/NRE.G0.02.3.txt,Stiglitz and the UNDP: Differing Perspectives,Natural Resources,Final Year Undergraduate,NRE,G0,M,NS,,Critique,
NRE.G0.03.1,data/text_data/micusp_body/NRE.G0.03.1.txt,Economics: One of the Many Components of Sustainability,Natural Resources,Final Year Undergraduate,NRE,G0,M,NS,,Essay,
NRE.G0.03.2,data/text_data/micusp_body/NRE.G0.03.2.txt,Ecology Research Paper,Natural Resources,Final Year Undergraduate,NRE,G0,M,NS,,ResearchPaper,"Abstract, Tables, graphs or figures, Methodology section, Discussion of results section, Literature review section, Reference to sources"
NRE.G0.04.1,data/text_data/micusp_body/NRE.G0.04.1.txt,The American Landscape: A Personal Reflection from a Bike Seat,Natural Resources,Final Year Undergraduate,NRE,G0,F,NS,,CreativeWriting,Reference to sources
NRE.G0.05.1,data/text_data/micusp_body/NRE.G0.05.1.txt,"The Role of Corporations in the American Public Health Crisis Over Nutrition, Diet, and Diet Related Diseases",Natural Resources,Final Year Undergraduate,NRE,G0,F,NS,,Report,"Problem-solution pattern, Tables, graphs or figures, Reference to sources"
NRE.G0.06.1,data/text_data/micusp_body/NRE.G0.06.1.txt,Environmental Justice Movement in SE Asia &amp; The US,Natural Resources,Final Year Undergraduate,NRE,G0,M,NS,,Report,"Abstract, Reference to sources"
NRE.G0.07.1,data/text_data/micusp_body/NRE.G0.07.1.txt,Nicotine as a Toxicant,Natural Resources,Final Year Undergraduate,NRE,G0,F,NS,,Report,"Problem-solution pattern, Tables, graphs or figures, Reference to sources"
NRE.G0.08.1,data/text_data/micusp_body/NRE.G0.08.1.txt,Urban Planning Memo,Natural Resources,Final Year Undergraduate,NRE,G0,F,NNS,Vietnamese,Report,"Tables, graphs or figures"
NRE.G0.09.1,data/text_data/micusp_body/NRE.G0.09.1.txt,Bear Valley Structural Analysis,Natural Resources,Final Year Undergraduate,NRE,G0,F,NS,,Report,"Abstract, Methodology section, Tables, graphs or figures"
NRE.G0.10.1,data/text_data/micusp_body/NRE.G0.10.1.txt,Acid Mine Drainage,Natural Resources,Final Year Undergraduate,NRE,G0,M,NS,,Critique,"Abstract, Literature review section, Problem-solution pattern, Discussion of results section, Reference to sources"
NRE.G0.11.1,data/text_data/micusp_body/NRE.G0.11.1.txt,Materials and the Environment,Natural Resources,Final Year Undergraduate,NRE,G0,M,NS,,Essay,"Abstract, Problem-solution pattern, Tables, graphs or figures, Reference to sources"
NRE.G1.01.1,data/text_data/micusp_body/NRE.G1.01.1.txt,Coal-to-Liquids Policy Memo,Natural Resources,First Year Graduate,NRE,G1,M,NS,,Report,Reference to sources
NRE.G1.02.1,data/text_data/micusp_body/NRE.G1.02.1.txt,Uniformity in the Food System,Natural Resources,First Year Graduate,NRE,G1,F,NS,,Essay,
NRE.G1.03.1,data/text_data/micusp_body/NRE.G1.03.1.txt,Emeral Ash Boror,Natural Resources,First Year Graduate,NRE,G1,F,NS,,Report,"Tables, graphs or figures, Reference to sources"
NRE.G1.04.1,data/text_data/micusp_body/NRE.G1.04.1.txt,Managing Conflicts in Agroforestry,Natural Resources,First Year Graduate,NRE,G1,M,NS,,Report,Reference to sources
NRE.G1.05.1,data/text_data/micusp_body/NRE.G1.05.1.txt,Propoerty Rights and Decentralization of Forest Management in India,Natural Resources,First Year Graduate,NRE,G1,M,NNS,Hindi,Report,"Tables, graphs or figures, Reference to sources"
NRE.G1.06.1,data/text_data/micusp_body/NRE.G1.06.1.txt,Conflict Management: Maine's Moosehead Lake,Natural Resources,First Year Graduate,NRE,G1,F,NS,,Report,Reference to sources
NRE.G1.07.1,data/text_data/micusp_body/NRE.G1.07.1.txt,Secondary Plant Compounds of Quaking Aspen (Populus tremuloides): A Review,Natural Resources,First Year Graduate,NRE,G1,F,NS,,Report,"Tables, graphs or figures, Reference to sources"
NRE.G1.08.1,data/text_data/micusp_body/NRE.G1.08.1.txt,Renewable Transportation Fuels - 2007 Energy Bill,Natural Resources,First Year Graduate,NRE,G1,F,NS,,Report,Reference to sources
NRE.G1.09.1,data/text_data/micusp_body/NRE.G1.09.1.txt,Forest Stewardship Council Certification,Natural Resources,First Year Graduate,NRE,G1,F,NS,,Report,
NRE.G1.10.1,data/text_data/micusp_body/NRE.G1.10.1.txt,Food Web Ecology,Natural Resources,First Year Graduate,NRE,G1,M,NS,,Proposal,
NRE.G1.10.2,data/text_data/micusp_body/NRE.G1.10.2.txt,Assessment and Comparison of Five Different Michigan Streams,Natural Resources,First Year Graduate,NRE,G1,M,NS,,Report,
NRE.G1.11.1,data/text_data/micusp_body/NRE.G1.11.1.txt,Comparison of Five Michigan Streams,Natural Resources,First Year Graduate,NRE,G1,F,NS,,Report,"Tables, graphs or figures"
NRE.G1.12.1,data/text_data/micusp_body/NRE.G1.12.1.txt,Renewable Energy Expert Report,Natural Resources,First Year Graduate,NRE,G1,M,NS,,Report,"Definitions, Tables, graphs or figures, Reference to sources"
NRE.G1.14.1,data/text_data/micusp_body/NRE.G1.14.1.txt,The Northern Rockies Ecosystem Protection Act,Natural Resources,First Year Graduate,NRE,G1,F,NS,,Report,Reference to sources
NRE.G1.14.2,data/text_data/micusp_body/NRE.G1.14.2.txt,Executive Order on Off-Road Vehicle Use,Natural Resources,First Year Graduate,NRE,G1,F,NS,,Critique,
NRE.G1.15.1,data/text_data/micusp_body/NRE.G1.15.1.txt,Created Wetlands,Natural Resources,First Year Graduate,NRE,G1,F,NS,,Report,"Definitions, Tables, graphs or figures, Reference to sources"
NRE.G1.15.2,data/text_data/micusp_body/NRE.G1.15.2.txt,Integrated Assessment Final,Natural Resources,First Year Graduate,NRE,G1,F,NS,,Report,Problem-solution pattern
NRE.G1.16.1,data/text_data/micusp_body/NRE.G1.16.1.txt,Conflict Management: MBTA Term Paper,Natural Resources,First Year Graduate,NRE,G1,F,NS,,Report,"Tables, graphs or figures, Reference to sources"
NRE.G1.17.1,data/text_data/micusp_body/NRE.G1.17.1.txt,My Landscape Cultural History,Natural Resources,First Year Graduate,NRE,G1,F,NS,,Report,"Tables, graphs or figures, Reference to sources"
NRE.G1.18.1,data/text_data/micusp_body/NRE.G1.18.1.txt,Sewage Treatment and the Need for Regulation,Natural Resources,First Year Graduate,NRE,G1,M,NS,,ResearchPaper,"Abstract, Methodology section, Discussion of results section, Tables, graphs or figures"
NRE.G1.18.2,data/text_data/micusp_body/NRE.G1.18.2.txt,Farmland Conversion in California,Natural Resources,First Year Graduate,NRE,G1,M,NS,,Report,"Tables, graphs or figures, Reference to sources"
NRE.G1.19.1,data/text_data/micusp_body/NRE.G1.19.1.txt,Offshore Drilling Issue Network,Natural Resources,First Year Graduate,NRE,G1,M,NS,,Report,Reference to sources
NRE.G1.20.1,data/text_data/micusp_body/NRE.G1.20.1.txt,GIS Multi-criteria Analysis Lab,Natural Resources,First Year Graduate,NRE,G1,M,NS,,ResearchPaper,"Methodology section, Discussion of results section, Tables, graphs or figures, Reference to sources"
NRE.G1.21.1,data/text_data/micusp_body/NRE.G1.21.1.txt,Conservation of Red Squirrel,Natural Resources,First Year Graduate,NRE,G1,F,NS,,ResearchPaper,"Abstract, Methodology section, Discussion of results section, Tables, graphs or figures, Reference to sources"
NRE.G1.22.1,data/text_data/micusp_body/NRE.G1.22.1.txt,Species Conservation Lab Report,Natural Resources,First Year Graduate,NRE,G1,F,NS,,Report,"Abstract, Tables, graphs or figures, Methodology section, Definitions, Discussion of results section, Reference to sources"
NRE.G1.22.2,data/text_data/micusp_body/NRE.G1.22.2.txt,Paper review for Fluvial Ecosystems,Natural Resources,First Year Graduate,NRE,G1,F,NS,,Essay,Reference to sources
NRE.G1.23.1,data/text_data/micusp_body/NRE.G1.23.1.txt,Snow Leopard Conservation,Natural Resources,First Year Graduate,NRE,G1,F,NS,,Report,"Abstract, Methodology section, Tables, graphs or figures, Discussion of results section, Reference to sources"
NRE.G1.24.1,data/text_data/micusp_body/NRE.G1.24.1.txt,Global Warming and Vegetation Types,Natural Resources,First Year Graduate,NRE,G1,M,NS,,Report,"Methodology section, Tables, graphs or figures, Reference to sources"
NRE.G1.24.2,data/text_data/micusp_body/NRE.G1.24.2.txt,Ancestral Roots Research Paper: The Farm,Natural Resources,First Year Graduate,NRE,G1,M,NS,,Report,"Tables, graphs or figures, Reference to sources"
NRE.G1.25.1,data/text_data/micusp_body/NRE.G1.25.1.txt,Arid Land Restoration,Natural Resources,First Year Graduate,NRE,G1,F,NS,,Report,Reference to sources
NRE.G1.26.1,data/text_data/micusp_body/NRE.G1.26.1.txt,Issue Network,Natural Resources,First Year Graduate,NRE,G1,F,NS,,Report,"Definitions, Tables, graphs or figures, Reference to sources"
NRE.G1.27.1,data/text_data/micusp_body/NRE.G1.27.1.txt,Dissolved Oxygen effected by pollution,Natural Resources,First Year Graduate,NRE,G1,M,NS,,ResearchPaper,"Abstract, Methodology section, Discussion of results section, Tables, graphs or figures"
NRE.G1.27.2,data/text_data/micusp_body/NRE.G1.27.2.txt,Florida Panther population stabilization tactics,Natural Resources,First Year Graduate,NRE,G1,M,NS,,ResearchPaper,"Abstract, Tables, graphs or figures, Methodology section, Definitions, Discussion of results section, Reference to sources"
NRE.G1.27.3,data/text_data/micusp_body/NRE.G1.27.3.txt,"Invasive species, Purple Loosestrife",Natural Resources,First Year Graduate,NRE,G1,M,NS,,Report,Reference to sources
NRE.G1.27.4,data/text_data/micusp_body/NRE.G1.27.4.txt,CO2 sequestration,Natural Resources,First Year Graduate,NRE,G1,M,NS,,ResearchPaper,"Abstract, Tables, graphs or figures, Discussion of results section, Methodology section, Problem-solution pattern, Reference to sources"
NRE.G1.28.1,data/text_data/micusp_body/NRE.G1.28.1.txt,Garden Grant Proposal,Natural Resources,First Year Graduate,NRE,G1,F,NS,,Proposal,"Abstract, Tables, graphs or figures, Methodology section, Discussion of results section, Literature review section, Reference to sources"
NRE.G1.29.1,data/text_data/micusp_body/NRE.G1.29.1.txt,Local people mobilization for China's Reforestation Project,Natural Resources,First Year Graduate,NRE,G1,F,NNS,Chinese,Report,"Abstract, Discussion of results section, Reference to sources"
NRE.G1.30.1,data/text_data/micusp_body/NRE.G1.30.1.txt,Individual Exploratory: Yoga,Natural Resources,First Year Graduate,NRE,G1,F,NS,,Report,
NRE.G1.31.1,data/text_data/micusp_body/NRE.G1.31.1.txt,Policy decision memo,Natural Resources,First Year Graduate,NRE,G1,F,NNS,Thai,Essay,
NRE.G2.01.1,data/text_data/micusp_body/NRE.G2.01.1.txt,The Future of Sustainability,Natural Resources,Second Year Graduate,NRE,G2,M,NS,,Critique,
NRE.G2.02.1,data/text_data/micusp_body/NRE.G2.02.1.txt,Brownfield Remediation and Community Revitalization,Natural Resources,Second Year Graduate,NRE,G2,F,NS,,Report,"Abstract, Methodology section, Discussion of results section, Reference to sources"
NRE.G2.03.1,data/text_data/micusp_body/NRE.G2.03.1.txt,A Critique of Minnesota's Lakeshore Development Policy,Natural Resources,Second Year Graduate,NRE,G2,M,NS,,Report,"Problem-solution pattern, Tables, graphs or figures, Reference to sources"
NRE.G2.04.1,data/text_data/micusp_body/NRE.G2.04.1.txt,Degredation of the Mesoamerican Reef,Natural Resources,Second Year Graduate,NRE,G2,F,NS,,Report,"Problem-solution pattern, Tables, graphs or figures, Reference to sources"
NRE.G2.05.1,data/text_data/micusp_body/NRE.G2.05.1.txt,From Sabotage to Sandwiches - The Transformation of Conflict in the Clackamas River Watershed,Natural Resources,Second Year Graduate,NRE,G2,M,NS,,Report,Reference to sources
NRE.G2.07.1,data/text_data/micusp_body/NRE.G2.07.1.txt,Impact on atmospheric carbon dioxide levels: Sequestration vs. reduced emissions,Natural Resources,Second Year Graduate,NRE,G2,F,NS,,ResearchPaper,"Abstract, Methodology section, Discussion of results section, Tables, graphs or figures, Reference to sources"
NRE.G2.08.1,data/text_data/micusp_body/NRE.G2.08.1.txt,Environmental improvement example,Natural Resources,Second Year Graduate,NRE,G2,F,NNS,Thai,Report,Reference to sources
NRE.G3.01.1,data/text_data/micusp_body/NRE.G3.01.1.txt,Modeling Top-Down and Bottom-Up Effects on Estuarine Food Webs,Natural Resources,Third Year Graduate,NRE,G3,M,NS,,ResearchPaper,"Methodology section, Discussion of results section, Tables, graphs or figures, Reference to sources"
NRE.G3.02.1,data/text_data/micusp_body/NRE.G3.02.1.txt,Policy Decision Memo,Natural Resources,Third Year Graduate,NRE,G3,F,NS,,Essay,Reference to sources
NUR.G0.01.1,data/text_data/micusp_body/NUR.G0.01.1.txt,Case Study Analysis of Emergency Contraception Can Reveal Characteristics of Society as a Whole,Nursing,Final Year Undergraduate,NUR,G0,F,NS,,Essay,Reference to sources
NUR.G0.02.1,data/text_data/micusp_body/NUR.G0.02.1.txt,Family Paper: An Invitation into the World,Nursing,Final Year Undergraduate,NUR,G0,F,NS,,Report,"Discussion of results section, Tables, graphs or figures, Reference to sources"
NUR.G0.03.1,data/text_data/micusp_body/NUR.G0.03.1.txt,What Women Want: Comprehensive Contraceptive Coverage,Nursing,Final Year Undergraduate,NUR,G0,F,NNS,Tamil,Essay,Reference to sources
NUR.G0.04.1,data/text_data/micusp_body/NUR.G0.04.1.txt,Socially-Constructed Stress on Women's Health,Nursing,Final Year Undergraduate,NUR,G0,F,NNS,Mandarin,Essay,
NUR.G0.05.1,data/text_data/micusp_body/NUR.G0.05.1.txt,High-Risk Antepartum Case Study,Nursing,Final Year Undergraduate,NUR,G0,F,NS,,Report,Reference to sources
NUR.G0.06.1,data/text_data/micusp_body/NUR.G0.06.1.txt,Community Aggregate Paper,Nursing,Final Year Undergraduate,NUR,G0,F,NS,,Report,"Tables, graphs or figures, Problem-solution pattern, Methodology section, Discussion of results section, Literature review section, Reference to sources"
NUR.G0.07.1,data/text_data/micusp_body/NUR.G0.07.1.txt,Registered Nurse Satisfaction with Nurse Technician Delegation,Nursing,Final Year Undergraduate,NUR,G0,F,NS,,Report,"Tables, graphs or figures, Methodology section, Discussion of results section, Literature review section, Reference to sources"
NUR.G0.08.1,data/text_data/micusp_body/NUR.G0.08.1.txt,Psychiatric Nursing Case Study,Nursing,Final Year Undergraduate,NUR,G0,F,NS,,Report,Reference to sources
NUR.G0.09.1,data/text_data/micusp_body/NUR.G0.09.1.txt,Hand Hygiene Project ,Nursing,Final Year Undergraduate,NUR,G0,F,NS,,Report,"Methodology section, Discussion of results section, Literature review section, Reference to sources"
NUR.G0.10.1,data/text_data/micusp_body/NUR.G0.10.1.txt,Management Paper - Wound Documentation ,Nursing,Final Year Undergraduate,NUR,G0,F,NS,,Report,Reference to sources
NUR.G0.11.1,data/text_data/micusp_body/NUR.G0.11.1.txt,Postpartum Exercise and Activity,Nursing,Final Year Undergraduate,NUR,G0,F,NS,,Report,"Literature review section, Reference to sources"
NUR.G0.12.1,data/text_data/micusp_body/NUR.G0.12.1.txt,An Aggregate-Based Diabetes Prevention Project,Nursing,Final Year Undergraduate,NUR,G0,F,NS,,Proposal,"Discussion of results section, Reference to sources"
NUR.G0.13.1,data/text_data/micusp_body/NUR.G0.13.1.txt,HIV education intervention,Nursing,Final Year Undergraduate,NUR,G0,F,NS,,ResearchPaper,"Abstract, Methodology section, Discussion of results section, Tables, graphs or figures, Reference to sources"
NUR.G0.14.1,data/text_data/micusp_body/NUR.G0.14.1.txt,Mother-to-Child Transmission of AIDS,Nursing,Final Year Undergraduate,NUR,G0,F,NS,,Report,"Discussion of results section, Literature review section, Reference to sources"
NUR.G0.15.1,data/text_data/micusp_body/NUR.G0.15.1.txt,Circumcision: Challenging a Social Norm,Nursing,Final Year Undergraduate,NUR,G0,F,NS,,Essay,"Problem-solution pattern, Tables, graphs or figures, Reference to sources"
NUR.G0.15.2,data/text_data/micusp_body/NUR.G0.15.2.txt,Inadequate Activity: Assessment and Intervention,Nursing,Final Year Undergraduate,NUR,G0,F,NS,,ResearchPaper,"Methodology section, Discussion of results section, Literature review section, Reference to sources"
NUR.G0.16.1,data/text_data/micusp_body/NUR.G0.16.1.txt,A Call For Change: Racial Disparities in Infant Mortality Rates,Nursing,Final Year Undergraduate,NUR,G0,F,NS,,Report,Reference to sources
NUR.G0.17.1,data/text_data/micusp_body/NUR.G0.17.1.txt,Children at the Expense of Our Health?,Nursing,Final Year Undergraduate,NUR,G0,F,NS,,Essay,Reference to sources
NUR.G1.01.1,data/text_data/micusp_body/NUR.G1.01.1.txt,The Critique of Bracht's Community Analysis,Nursing,First Year Graduate,NUR,G1,F,NNS,Mandarin,Report,"Definitions, Reference to sources"
NUR.G1.02.1,data/text_data/micusp_body/NUR.G1.02.1.txt,"Interrelationship of Theory, Research, &amp; Practice",Nursing,First Year Graduate,NUR,G1,F,NS,,Report,Reference to sources
NUR.G1.02.2,data/text_data/micusp_body/NUR.G1.02.2.txt,A Concept Analysis of Trust,Nursing,First Year Graduate,NUR,G1,F,NS,,Report,"Definitions, Literature review section, Reference to sources"
NUR.G1.03.1,data/text_data/micusp_body/NUR.G1.03.1.txt,Effects of Environmental Manipulation in Congestive Heart Failure,Nursing,First Year Graduate,NUR,G1,M,NS,,Report,"Tables, graphs or figures, Reference to sources"
NUR.G1.04.1,data/text_data/micusp_body/NUR.G1.04.1.txt,Practice Paradigm in Nursing,Nursing,First Year Graduate,NUR,G1,F,NNS,Romanian,Report,Reference to sources
NUR.G1.04.2,data/text_data/micusp_body/NUR.G1.04.2.txt,Practice Paradigm in Nursing: From Theory to Practice,Nursing,First Year Graduate,NUR,G1,F,NNS,Romanian,Report,Reference to sources
NUR.G1.05.1,data/text_data/micusp_body/NUR.G1.05.1.txt,Autism and Vaccines: Where does the Evidence Stand?,Nursing,First Year Graduate,NUR,G1,F,NS,,Report,"Literature review section, Reference to sources"
NUR.G1.06.1,data/text_data/micusp_body/NUR.G1.06.1.txt,Top Ten U.S. Health Problems,Nursing,First Year Graduate,NUR,G1,F,NS,,Report,Reference to sources
NUR.G1.07.1,data/text_data/micusp_body/NUR.G1.07.1.txt,Value in Health Care,Nursing,First Year Graduate,NUR,G1,F,NNS,Bengali,Essay,Reference to sources
NUR.G1.08.1,data/text_data/micusp_body/NUR.G1.08.1.txt,Improving patient value in health care,Nursing,First Year Graduate,NUR,G1,F,NS,,Report,"Definitions, Problem-solution pattern, Reference to sources"
NUR.G2.01.1,data/text_data/micusp_body/NUR.G2.01.1.txt,The 10 most effective life strategies,Nursing,Second Year Graduate,NUR,G2,F,NS,,Report,"Problem-solution pattern, Reference to sources"
NUR.G2.02.1,data/text_data/micusp_body/NUR.G2.02.1.txt,Family and Chronic Illness: A Home Visit,Nursing,Second Year Graduate,NUR,G2,F,NS,,Report,"Tables, graphs or figures, Reference to sources"
NUR.G2.03.1,data/text_data/micusp_body/NUR.G2.03.1.txt,Reflection &amp; Analysis Critique on a Client with Chronic Illness,Nursing,Second Year Graduate,NUR,G2,F,NNS,Korean,Report,"Problem-solution pattern, Literature review section, Reference to sources"
